,公开时间,类别,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,累计确诊人数,累计治愈人数,累计死亡人数,核减,治愈核减,死亡核减
11181,3月15日,国家级,,,16.0,838.0,14.0,80860.0,67749.0,3213.0,,,
11182,3月16日,地区级,澳门,澳门,1.0,,,11.0,10.0,,,,
11183,3月16日,省级,澳门,,1.0,,,11.0,10.0,,,,
11184,3月16日,地区级,北京,地区待确认,,10.0,,,368.0,8.0,,,
11185,3月16日,地区级,北京,境外输入,9.0,,,40.0,,,,,
11186,3月16日,省级,北京,,9.0,10.0,,455.0,368.0,8.0,,,
11187,3月16日,省级,甘肃,,,,,133.0,91.0,2.0,,,
11188,3月16日,地区级,广东,地区待确认,,1.0,,,,,,,
11189,3月16日,地区级,广东,境外输入,3.0,,,14.0,,,,,
11190,3月16日,省级,广东,,3.0,1.0,,1364.0,1307.0,8.0,,,
11191,3月16日,地区级,广西,境外输入,1.0,,,1.0,,,,,
11192,3月16日,地区级,广西,来宾,,1.0,,11.0,11.0,,,,
11193,3月16日,省级,广西,,1.0,1.0,,253.0,248.0,2.0,,,
11194,3月16日,地区级,贵州,贵阳,,1.0,,36.0,35.0,1.0,,,
11195,3月16日,省级,贵州,,,1.0,,146.0,144.0,2.0,,,
11196,3月16日,地区级,海南,儋州,,1.0,,15.0,14.0,1.0,,,
11197,3月16日,省级,海南,,,1.0,,168.0,161.0,6.0,,,
11198,3月16日,省级,河北,,,,,318.0,310.0,6.0,,,
11199,3月16日,省级,河南,,,,,1273.0,1250.0,22.0,,,
11200,3月16日,地区级,黑龙江,哈尔滨,,1.0,,198.0,189.0,4.0,,,
11201,3月16日,地区级,黑龙江,绥化,,1.0,,47.0,42.0,4.0,,,
11202,3月16日,省级,黑龙江,,,2.0,,482.0,456.0,13.0,,,
11203,3月16日,地区级,湖北,鄂州,,5.0,,1394.0,1280.0,57.0,,,
11204,3月16日,地区级,湖北,恩施州,,1.0,,252.0,243.0,7.0,,,
11205,3月16日,地区级,湖北,黄冈,,6.0,,2907.0,2756.0,125.0,,,
11206,3月16日,地区级,湖北,黄石,,10.0,,1015.0,960.0,38.0,,,
11207,3月16日,地区级,湖北,荆门,,3.0,,928.0,868.0,39.0,,,
11208,3月16日,地区级,湖北,荆州,,6.0,,1580.0,1498.0,50.0,,,
11209,3月16日,地区级,湖北,潜江,,1.0,,198.0,184.0,9.0,,,
11210,3月16日,地区级,湖北,十堰,,4.0,,672.0,638.0,8.0,,,
11211,3月16日,地区级,湖北,武汉,1.0,836.0,11.0,50004.0,39220.0,2480.0,,,
11212,3月16日,地区级,湖北,仙桃,,2.0,,575.0,531.0,22.0,,,
11213,3月16日,地区级,湖北,咸宁,,1.0,1.0,836.0,820.0,15.0,,,
11214,3月16日,地区级,湖北,襄阳,,1.0,,1175.0,1129.0,38.0,,,
11215,3月16日,地区级,湖北,孝感,,12.0,,3518.0,3278.0,127.0,,,
11216,3月16日,地区级,湖北,宜昌,,5.0,,931.0,873.0,36.0,,,
11217,3月16日,省级,湖北,,1.0,893.0,12.0,67799.0,55987.0,3111.0,,,
11218,3月16日,地区级,辽宁,大连,,1.0,,19.0,19.0,,,,
11219,3月16日,地区级,辽宁,丹东,,2.0,,11.0,9.0,,,,
11220,3月16日,地区级,辽宁,葫芦岛,,2.0,,12.0,11.0,1.0,,,
11221,3月16日,省级,辽宁,,,5.0,,125.0,119.0,1.0,,,
11222,3月16日,地区级,内蒙古,包头,,1.0,,11.0,10.0,,,,
11223,3月16日,地区级,内蒙古,呼和浩特,,1.0,,7.0,7.0,,,,
11224,3月16日,省级,内蒙古,,,2.0,,75.0,73.0,1.0,,,
11225,3月16日,地区级,宁夏,境外输入,,1.0,,3.0,3.0,,,,
11226,3月16日,地区级,宁夏,银川,,1.0,,34.0,34.0,,,,
11227,3月16日,省级,宁夏,,,2.0,,75.0,75.0,,,,
11228,3月16日,地区级,山东,德州,,2.0,,37.0,35.0,2.0,,,
11229,3月16日,地区级,山东,境外输入,1.0,,,2.0,,,,,
11230,3月16日,地区级,山东,淄博,,1.0,,30.0,29.0,1.0,,,
11231,3月16日,省级,山东,,1.0,3.0,,761.0,746.0,7.0,,,
11232,3月16日,省级,山西,,,,,133.0,133.0,,,,
11233,3月16日,地区级,陕西,汉中,,1.0,,26.0,26.0,,,,
11234,3月16日,地区级,陕西,境外输入,1.0,,,1.0,,,,,
11235,3月16日,地区级,陕西,西安,,,1.0,120.0,110.0,3.0,,,
11236,3月16日,省级,陕西,,1.0,1.0,1.0,246.0,233.0,3.0,,,
11237,3月16日,地区级,上海,地区待确认,,1.0,,,1.0,,,,
11238,3月16日,地区级,上海,境外输入,3.0,,,20.0,,,,,
11239,3月16日,省级,上海,,3.0,1.0,,358.0,325.0,3.0,,,
11240,3月16日,地区级,四川,成都,,4.0,,144.0,126.0,3.0,,,
11241,3月16日,省级,四川,,,4.0,,539.0,520.0,3.0,,,
11242,3月16日,地区级,台湾,台湾,8.0,2.0,,67.0,22.0,1.0,,,
11243,3月16日,省级,台湾,,8.0,2.0,,67.0,22.0,1.0,,,
11244,3月16日,省级,天津,,,,,136.0,133.0,3.0,,,
11245,3月16日,省级,西藏,,,,,1.0,1.0,,,,
11246,3月16日,地区级,香港,香港,9.0,4.0,,157.0,88.0,4.0,,,
11247,3月16日,省级,香港,,9.0,4.0,,157.0,88.0,4.0,,,
11248,3月16日,地区级,云南,境外输入,1.0,,,2.0,,,,,
11249,3月16日,省级,云南,,1.0,,,176.0,172.0,2.0,,,
11250,3月16日,地区级,浙江,境外输入,1.0,,,15.0,1.0,,,,
11251,3月16日,地区级,浙江,绍兴,,1.0,,42.0,42.0,,,,
11252,3月16日,地区级,浙江,温州,,2.0,,504.0,503.0,1.0,,,
11253,3月16日,省级,浙江,,1.0,3.0,,1232.0,1216.0,1.0,,,
11254,3月16日,国家级,,,21.0,930.0,13.0,80881.0,68679.0,3226.0,,,
11255,3月17日,地区级,澳门,澳门,2.0,,,13.0,10.0,,,,
11256,3月17日,省级,澳门,,2.0,,,13.0,10.0,,,,
11257,3月17日,地区级,北京,地区待确认,,5.0,,,373.0,8.0,,,
11258,3月17日,地区级,北京,境外输入,3.0,,,43.0,,,,,
11259,3月17日,省级,北京,,3.0,5.0,,458.0,373.0,8.0,,,
11260,3月17日,省级,甘肃,,,,,133.0,91.0,2.0,,,
11261,3月17日,地区级,广东,地区待确认,,4.0,,,,,,,
11262,3月17日,地区级,广东,境外输入,5.0,,,19.0,,,,,
11263,3月17日,地区级,广东,深圳,,1.0,,417.0,403.0,3.0,,,
11264,3月17日,省级,广东,,5.0,5.0,,1369.0,1312.0,8.0,,,
11265,3月17日,地区级,广西,北海,,2.0,,44.0,43.0,1.0,,,
11266,3月17日,省级,广西,,,2.0,,253.0,250.0,2.0,,,
11267,3月17日,省级,贵州,,,,,146.0,144.0,2.0,,,
11268,3月17日,省级,河北,,,,,318.0,310.0,6.0,,,
11269,3月17日,省级,河南,,,,,1273.0,1250.0,22.0,,,
11270,3月17日,地区级,黑龙江,大庆,,1.0,,26.0,24.0,1.0,,,
11271,3月17日,地区级,黑龙江,哈尔滨,,1.0,,198.0,190.0,4.0,,,
11272,3月17日,地区级,黑龙江,绥化,,1.0,,47.0,43.0,4.0,,,
11273,3月17日,省级,黑龙江,,,3.0,,482.0,459.0,13.0,,,
11274,3月17日,地区级,湖北,鄂州,,10.0,,1394.0,1290.0,57.0,,,
11275,3月17日,地区级,湖北,恩施州,,2.0,,252.0,245.0,7.0,,,
11276,3月17日,地区级,湖北,黄冈,,23.0,,2907.0,2779.0,125.0,,,
11277,3月17日,地区级,湖北,黄石,,3.0,,1015.0,963.0,38.0,,,
11278,3月17日,地区级,湖北,荆门,,2.0,,928.0,870.0,39.0,,,
11279,3月17日,地区级,湖北,荆州,,1.0,,1580.0,1499.0,50.0,,,
11280,3月17日,地区级,湖北,十堰,,7.0,,672.0,645.0,8.0,,,
11281,3月17日,地区级,湖北,随州,,1.0,,1307.0,1222.0,45.0,,,
11282,3月17日,地区级,湖北,天门,,1.0,,496.0,478.0,15.0,,,
11283,3月17日,地区级,湖北,武汉,1.0,812.0,10.0,50005.0,40032.0,2490.0,,,
11284,3月17日,地区级,湖北,仙桃,,4.0,,575.0,535.0,22.0,,,
11285,3月17日,地区级,湖北,咸宁,,1.0,,836.0,821.0,15.0,,,
11286,3月17日,地区级,湖北,襄阳,,2.0,,1175.0,1131.0,38.0,,,
11287,3月17日,地区级,湖北,孝感,,19.0,1.0,3518.0,3297.0,128.0,,,
11288,3月17日,地区级,湖北,宜昌,,8.0,,931.0,881.0,36.0,,,
11289,3月17日,省级,湖北,,1.0,896.0,11.0,67800.0,56883.0,3122.0,,,
11290,3月17日,地区级,辽宁,丹东,,2.0,,11.0,11.0,,,,
11291,3月17日,地区级,辽宁,沈阳,,1.0,,28.0,27.0,,,,
11292,3月17日,省级,辽宁,,,3.0,,125.0,122.0,1.0,,,
11293,3月17日,省级,内蒙古,,,,,75.0,73.0,1.0,,,
11294,3月17日,省级,山东,,,,,761.0,746.0,7.0,,,
11295,3月17日,地区级,陕西,西安,,3.0,,120.0,113.0,3.0,,,
11296,3月17日,省级,陕西,,,3.0,,246.0,236.0,3.0,,,
11297,3月17日,地区级,上海,境外输入,3.0,,,23.0,,,,,
11298,3月17日,省级,上海,,3.0,,,361.0,325.0,3.0,,,
11299,3月17日,地区级,四川,成都,,5.0,,144.0,131.0,3.0,,,
11300,3月17日,地区级,四川,境外输入,1.0,,,1.0,,,,,
11301,3月17日,省级,四川,,1.0,5.0,,540.0,525.0,3.0,,,
11302,3月17日,地区级,台湾,台湾,10.0,,,77.0,22.0,1.0,,,
11303,3月17日,省级,台湾,,10.0,,,77.0,22.0,1.0,,,
11304,3月17日,省级,天津,,,,,136.0,133.0,3.0,,,
11305,3月17日,省级,西藏,,,,,1.0,1.0,,,,
11306,3月17日,地区级,香港,香港,10.0,4.0,,167.0,92.0,4.0,,,
11307,3月17日,省级,香港,,10.0,4.0,,167.0,92.0,4.0,,,
11308,3月17日,省级,浙江,,,,,1232.0,1216.0,1.0,,,
11309,3月17日,国家级,,,13.0,922.0,11.0,80894.0,69601.0,3237.0,,,
11310,3月18日,地区级,澳门,澳门,2.0,,,15.0,10.0,,,,
11311,3月18日,省级,澳门,,2.0,,,15.0,10.0,,,,
11312,3月18日,地区级,北京,地区待确认,,6.0,,,379.0,8.0,,,
11313,3月18日,地区级,北京,境外输入,21.0,,,64.0,,,,,
11314,3月18日,省级,北京,,21.0,6.0,,479.0,379.0,8.0,,,
11315,3月18日,省级,甘肃,,,,,133.0,91.0,2.0,,,
11316,3月18日,地区级,广东,地区待确认,,1.0,,,,,,,
11317,3月18日,地区级,广东,境外输入,9.0,1.0,,28.0,,,,,
11318,3月18日,地区级,广东,深圳,,4.0,,417.0,407.0,3.0,,,
11319,3月18日,省级,广东,,9.0,6.0,,1378.0,1318.0,8.0,,,
11320,3月18日,省级,广西,,,,,253.0,250.0,2.0,,,
11321,3月18日,省级,贵州,,,,,146.0,144.0,2.0,,,
11322,3月18日,省级,河北,,,,,318.0,310.0,6.0,,,
11323,3月18日,省级,河南,,,,,1273.0,1250.0,22.0,,,
11324,3月18日,地区级,黑龙江,境外输入,1.0,,,1.0,,,,,
11325,3月18日,地区级,黑龙江,齐齐哈尔,,1.0,,43.0,41.0,1.0,,,
11326,3月18日,省级,黑龙江,,1.0,1.0,,483.0,460.0,13.0,,,
11327,3月18日,地区级,湖北,鄂州,,8.0,1.0,1394.0,1298.0,58.0,,,
11328,3月18日,地区级,湖北,黄冈,,3.0,,2907.0,2782.0,125.0,,,
11329,3月18日,地区级,湖北,黄石,,1.0,,1015.0,964.0,38.0,,,
11330,3月18日,地区级,湖北,荆门,,1.0,,928.0,871.0,39.0,,,
11331,3月18日,地区级,湖北,荆州,,3.0,,1580.0,1502.0,50.0,,,
11332,3月18日,地区级,湖北,潜江,,3.0,,198.0,187.0,9.0,,,
11333,3月18日,地区级,湖北,十堰,,10.0,,672.0,655.0,8.0,,,
11334,3月18日,地区级,湖北,随州,,4.0,,1307.0,1226.0,45.0,,,
11335,3月18日,地区级,湖北,天门,,1.0,,496.0,479.0,15.0,,,
11336,3月18日,地区级,湖北,武汉,,733.0,6.0,50005.0,40765.0,2496.0,,,
11337,3月18日,地区级,湖北,仙桃,,3.0,,575.0,538.0,22.0,,,
11338,3月18日,地区级,湖北,襄阳,,,1.0,1175.0,1131.0,39.0,,,
11339,3月18日,地区级,湖北,孝感,,24.0,,3518.0,3321.0,128.0,,,
11340,3月18日,地区级,湖北,宜昌,,1.0,,931.0,882.0,36.0,,,
11341,3月18日,省级,湖北,,0.0,795.0,8.0,67800.0,57678.0,3130.0,,,
11342,3月18日,省级,辽宁,,,,,125.0,122.0,1.0,,,
11343,3月18日,地区级,内蒙古,包头,,1.0,,11.0,11.0,,,,
11344,3月18日,省级,内蒙古,,,1.0,,75.0,74.0,1.0,,,
11345,3月18日,地区级,山东,济宁,,1.0,,60.0,257.0,,,,
11346,3月18日,省级,山东,,,1.0,,761.0,747.0,7.0,,,
11347,3月18日,地区级,陕西,西安,,1.0,,120.0,114.0,3.0,,,
11348,3月18日,省级,陕西,,,1.0,,246.0,237.0,3.0,,,
11349,3月18日,地区级,上海,境外输入,2.0,1.0,,25.0,1.0,,,,
11350,3月18日,省级,上海,,2.0,1.0,,363.0,326.0,3.0,,,
11351,3月18日,地区级,四川,成都,,6.0,,144.0,137.0,3.0,,,
11352,3月18日,省级,四川,,,6.0,,540.0,531.0,3.0,,,
11353,3月18日,地区级,台湾,台湾,23.0,,,100.0,22.0,1.0,,,
11354,3月18日,省级,台湾,,23.0,,,100.0,22.0,1.0,,,
11355,3月18日,省级,天津,,,,,136.0,133.0,3.0,,,
11356,3月18日,地区级,香港,香港,25.0,3.0,,192.0,95.0,4.0,,,
11357,3月18日,省级,香港,,25.0,3.0,,192.0,95.0,4.0,,,
11358,3月18日,地区级,浙江,境外输入,1.0,1.0,,16.0,2.0,,,,
11359,3月18日,省级,浙江,,1.0,1.0,,1233.0,1217.0,1.0,,,
11360,3月18日,国家级,,,34.0,819.0,8.0,80928.0,70420.0,3245.0,,,
11361,3月19日,地区级,澳门,澳门,2.0,,,17.0,10.0,,,,
11362,3月19日,省级,澳门,,2.0,,,17.0,10.0,,,,
11363,3月19日,地区级,北京,地区待确认,,5.0,,,384.0,8.0,,,
11364,3月19日,地区级,北京,境外输入,6.0,,,70.0,,,,,
11365,3月19日,省级,北京,,6.0,5.0,,485.0,384.0,8.0,,,
11366,3月19日,地区级,福建,境外输入,3.0,,,3.0,,,,,
11367,3月19日,省级,福建,,3.0,,,299.0,295.0,1.0,,,
11368,3月19日,地区级,甘肃,境外输入,1.0,7.0,,43.0,9.0,,,,
11369,3月19日,省级,甘肃,,1.0,7.0,,134.0,98.0,2.0,,,
11370,3月19日,地区级,广东,地区待确认,,4.0,,,,,,,
11371,3月19日,地区级,广东,境外输入,14.0,,,42.0,,,,,
11372,3月19日,省级,广东,,14.0,4.0,,1392.0,1322.0,8.0,,,
11373,3月19日,地区级,广西,境外输入,1.0,,,2.0,,,,,
11374,3月19日,省级,广西,,1.0,,,254.0,250.0,2.0,,,
11375,3月19日,省级,贵州,,,,,146.0,144.0,2.0,,,
11376,3月19日,省级,河北,,,,,318.0,310.0,6.0,,,
11377,3月19日,省级,河南,,,,,1273.0,1250.0,22.0,,,
11378,3月19日,地区级,黑龙江,哈尔滨,,2.0,,198.0,192.0,4.0,,,
11379,3月19日,地区级,黑龙江,境外输入,1.0,,,2.0,,,,,
11380,3月19日,地区级,黑龙江,双鸭山,,1.0,,52.0,49.0,3.0,,,
11381,3月19日,省级,黑龙江,,1.0,3.0,,484.0,463.0,13.0,,,
11382,3月19日,地区级,湖北,鄂州,,5.0,,1394.0,1303.0,58.0,,,
11383,3月19日,地区级,湖北,黄石,,3.0,,1015.0,967.0,38.0,,,
11384,3月19日,地区级,湖北,荆门,,4.0,,928.0,875.0,39.0,,,
11385,3月19日,地区级,湖北,荆州,,15.0,,1580.0,1517.0,50.0,,,
11386,3月19日,地区级,湖北,十堰,,6.0,,672.0,661.0,8.0,,,
11387,3月19日,地区级,湖北,随州,,10.0,,1307.0,1236.0,45.0,,,
11388,3月19日,地区级,湖北,武汉,,624.0,2.0,50005.0,41389.0,2498.0,,,
11389,3月19日,地区级,湖北,仙桃,,4.0,,575.0,542.0,22.0,,,
11390,3月19日,地区级,湖北,孝感,,28.0,,3518.0,3349.0,128.0,,,
11391,3月19日,地区级,湖北,宜昌,,4.0,,931.0,886.0,36.0,,,
11392,3月19日,省级,湖北,,0.0,703.0,2.0,67800.0,58381.0,3132.0,,,
11393,3月19日,地区级,辽宁,朝阳市,,,1.0,6.0,5.0,1.0,,,
11394,3月19日,地区级,辽宁,境外输入,1.0,,,1.0,,,,,
11395,3月19日,省级,辽宁,,1.0,,1.0,126.0,122.0,2.0,,,
11396,3月19日,省级,内蒙古,,,,,75.0,74.0,1.0,,,
11397,3月19日,地区级,山东,济宁,,1.0,,60.0,258.0,,,,
11398,3月19日,地区级,山东,境外输入,1.0,,,3.0,,,,,
11399,3月19日,省级,山东,,1.0,1.0,,762.0,748.0,7.0,,,
11400,3月19日,省级,陕西,,,,,246.0,237.0,3.0,,,
11401,3月19日,地区级,上海,境外输入,8.0,,,33.0,1.0,,,,
11402,3月19日,省级,上海,,8.0,,,371.0,326.0,3.0,,,
11403,3月19日,地区级,四川,成都,,4.0,,144.0,141.0,3.0,,,
11404,3月19日,地区级,四川,甘孜,,1.0,,78.0,78.0,,,,
11405,3月19日,地区级,四川,境外输入,1.0,,,2.0,,,,,
11406,3月19日,省级,四川,,1.0,5.0,,541.0,536.0,3.0,,,
11407,3月19日,地区级,台湾,台湾,8.0,4.0,,108.0,26.0,1.0,,,
11408,3月19日,省级,台湾,,8.0,4.0,,108.0,26.0,1.0,,,
11409,3月19日,地区级,天津,境外输入,1.0,,,1.0,,,,,
11410,3月19日,省级,天津,,1.0,,,137.0,133.0,3.0,,,
11411,3月19日,地区级,香港,香港,16.0,3.0,,208.0,98.0,4.0,,,
11412,3月19日,省级,香港,,16.0,3.0,,208.0,98.0,4.0,,,
11413,3月19日,地区级,浙江,境外输入,1.0,2.0,,17.0,4.0,,,,
11414,3月19日,省级,浙江,,1.0,2.0,,1234.0,1219.0,1.0,,,
11415,3月19日,国家级,,,39.0,730.0,3.0,80967.0,71150.0,3248.0,,,
11416,3月20日,省级,澳门,,,,,17.0,10.0,,,,
11417,3月20日,地区级,北京,地区待确认,,8.0,,,392.0,8.0,,,
11418,3月20日,地区级,北京,境外输入,14.0,,,84.0,,,,,
11419,3月20日,省级,北京,,14.0,8.0,,499.0,392.0,8.0,,,
11420,3月20日,地区级,福建,境外输入,4.0,,,7.0,,,,,
11421,3月20日,省级,福建,,4.0,,,303.0,295.0,1.0,,,
11422,3月20日,地区级,甘肃,境外输入,,15.0,,43.0,24.0,,,,
11423,3月20日,省级,甘肃,,,15.0,,134.0,113.0,2.0,,,
11424,3月20日,地区级,广东,地区待确认,,2.0,,,,,,,
11425,3月20日,地区级,广东,境外输入,7.0,,,49.0,,,,,
11426,3月20日,地区级,广东,深圳,,1.0,,417.0,410.0,3.0,,,
11427,3月20日,省级,广东,,7.0,3.0,,1399.0,1325.0,8.0,,,
11428,3月20日,省级,河北,,,,,318.0,310.0,6.0,,,
11429,3月20日,省级,河南,,,,,1273.0,1250.0,22.0,,,
11430,3月20日,省级,黑龙江,,,,,484.0,463.0,13.0,,,
11431,3月20日,地区级,湖北,鄂州,,12.0,,1394.0,1315.0,58.0,,,
11432,3月20日,地区级,湖北,黄石,,5.0,,1015.0,972.0,38.0,,,
11433,3月20日,地区级,湖北,荆门,,6.0,,928.0,881.0,39.0,,,
11434,3月20日,地区级,湖北,荆州,,6.0,1.0,1580.0,1523.0,51.0,,,
11435,3月20日,地区级,湖北,十堰,,2.0,,672.0,663.0,8.0,,,
11436,3月20日,地区级,湖北,随州,,6.0,,1307.0,1242.0,45.0,,,
11437,3月20日,地区级,湖北,天门,,2.0,,496.0,481.0,15.0,,,
11438,3月20日,地区级,湖北,武汉,,502.0,6.0,50005.0,41891.0,2504.0,,,
11439,3月20日,地区级,湖北,仙桃,,4.0,,575.0,546.0,22.0,,,
11440,3月20日,地区级,湖北,孝感,,11.0,,3518.0,3360.0,128.0,,,
11441,3月20日,地区级,湖北,宜昌,,5.0,,931.0,891.0,36.0,,,
11442,3月20日,省级,湖北,,0.0,561.0,7.0,67800.0,58942.0,3139.0,,,
11443,3月20日,省级,辽宁,,,,,126.0,122.0,2.0,,,
11444,3月20日,省级,内蒙古,,,,,75.0,74.0,1.0,,,
11445,3月20日,地区级,山东,济宁,,1.0,,60.0,259.0,,,,
11446,3月20日,地区级,山东,境外输入,2.0,,,5.0,,,,,
11447,3月20日,省级,山东,,2.0,1.0,,764.0,749.0,7.0,,,
11448,3月20日,地区级,陕西,地区待确认,,2.0,,,2.0,,,,
11449,3月20日,地区级,陕西,境外输入,2.0,,,3.0,,,,,
11450,3月20日,省级,陕西,,2.0,2.0,,248.0,239.0,3.0,,,
11451,3月20日,地区级,上海,境外输入,9.0,,,42.0,1.0,,,,
11452,3月20日,省级,上海,,9.0,,,380.0,326.0,3.0,,,
11453,3月20日,地区级,四川,境外输入,1.0,,,3.0,,,,,
11454,3月20日,省级,四川,,1.0,,,542.0,536.0,3.0,,,
11455,3月20日,地区级,台湾,台湾,27.0,2.0,1.0,135.0,28.0,2.0,,,
11456,3月20日,省级,台湾,,27.0,2.0,1.0,135.0,28.0,2.0,,,
11457,3月20日,省级,天津,,,,,137.0,133.0,3.0,,,
11458,3月20日,地区级,香港,香港,48.0,,,256.0,98.0,4.0,,,
11459,3月20日,省级,香港,,48.0,,,256.0,98.0,4.0,,,
11460,3月20日,地区级,浙江,境外输入,2.0,,,19.0,4.0,,,,
11461,3月20日,省级,浙江,,2.0,,,1236.0,1219.0,1.0,,,
11462,3月20日,国家级,,,41.0,590.0,7.0,81008.0,71740.0,3255.0,,,
11463,3月21日,地区级,澳门,澳门,1.0,,,18.0,10.0,,,,
11464,3月21日,省级,澳门,,1.0,,,18.0,10.0,,,,
11465,3月21日,地区级,北京,地区待确认,,6.0,,,398.0,8.0,,,
11466,3月21日,地区级,北京,境外输入,13.0,,,97.0,,,,,
11467,3月21日,省级,北京,,13.0,6.0,,512.0,398.0,8.0,,,
11468,3月21日,地区级,福建,境外输入,4.0,,,11.0,,,,,
11469,3月21日,省级,福建,,4.0,,,307.0,295.0,1.0,,,
11470,3月21日,省级,甘肃,,,,,134.0,113.0,2.0,,,
11471,3月21日,地区级,广东,地区待确认,,4.0,,,,,,,
11472,3月21日,地区级,广东,广州,1.0,,,348.0,334.0,1.0,,,
11473,3月21日,地区级,广东,境外输入,7.0,,,56.0,,,,,
11474,3月21日,省级,广东,,8.0,4.0,,1407.0,1329.0,8.0,,,
11475,3月21日,地区级,河北,境外输入,1.0,,,1.0,,,,,
11476,3月21日,省级,河北,,1.0,,,319.0,310.0,6.0,,,
11477,3月21日,省级,河南,,,,,1273.0,1250.0,22.0,,,
11478,3月21日,地区级,黑龙江,大庆,,1.0,,26.0,25.0,1.0,,,
11479,3月21日,地区级,黑龙江,哈尔滨,,1.0,,198.0,193.0,4.0,,,
11480,3月21日,省级,黑龙江,,,2.0,,484.0,465.0,13.0,,,
11481,3月21日,地区级,湖北,鄂州,,4.0,1.0,1394.0,1319.0,59.0,,,
11482,3月21日,地区级,湖北,黄石,,1.0,,1015.0,973.0,38.0,,,
11483,3月21日,地区级,湖北,荆门,,3.0,,928.0,884.0,39.0,,,
11484,3月21日,地区级,湖北,荆州,,2.0,,1580.0,1525.0,51.0,,,
11485,3月21日,地区级,湖北,随州,,10.0,,1307.0,1252.0,45.0,,,
11486,3月21日,地区级,湖北,武汉,,463.0,4.0,50005.0,42354.0,2508.0,,,
11487,3月21日,地区级,湖北,仙桃,,1.0,,575.0,547.0,22.0,,,
11488,3月21日,地区级,湖北,孝感,,6.0,,3518.0,3366.0,128.0,,,
11489,3月21日,省级,湖北,,0.0,490.0,5.0,67800.0,59432.0,3144.0,,,
11490,3月21日,地区级,江苏,境外输入,2.0,,,2.0,,,,,
11491,3月21日,省级,江苏,,2.0,,,633.0,631.0,,,,
11492,3月21日,地区级,江西,境外输入,1.0,,,1.0,,,,,
11493,3月21日,省级,江西,,1.0,,,936.0,934.0,1.0,,,
11494,3月21日,省级,辽宁,,,,,126.0,122.0,2.0,,,
11495,3月21日,省级,内蒙古,,,,,75.0,74.0,1.0,,,
11496,3月21日,地区级,山东,济南,,1.0,,47.0,47.0,,,,
11497,3月21日,地区级,山东,境外输入,1.0,,,6.0,,,,,
11498,3月21日,省级,山东,,1.0,1.0,,765.0,750.0,7.0,,,
11499,3月21日,省级,山西,,,,,133.0,133.0,,,,
11500,3月21日,省级,陕西,,,,,248.0,239.0,3.0,,,
11501,3月21日,地区级,上海,地区待确认,,1.0,1.0,,2.0,,,,
11502,3月21日,地区级,上海,境外输入,14.0,,,56.0,1.0,,,,
11503,3月21日,省级,上海,,14.0,1.0,1.0,394.0,327.0,4.0,,,
11504,3月21日,地区级,四川,境外输入,1.0,,,4.0,,,,,
11505,3月21日,省级,四川,,1.0,,,543.0,536.0,3.0,,,
11506,3月21日,地区级,台湾,台湾,18.0,,,153.0,28.0,2.0,,,
11507,3月21日,省级,台湾,,18.0,,,153.0,28.0,2.0,,,
11508,3月21日,省级,天津,,,,,137.0,133.0,3.0,,,
11509,3月21日,地区级,香港,香港,17.0,2.0,,273.0,100.0,4.0,,,
11510,3月21日,省级,香港,,17.0,2.0,,273.0,100.0,4.0,,,
11511,3月21日,地区级,浙江,境外输入,1.0,,,20.0,4.0,,,,
11512,3月21日,省级,浙江,,1.0,,,1237.0,1219.0,1.0,,,
11513,3月21日,国家级,,,46.0,504.0,6.0,81054.0,72244.0,3261.0,,,
11514,3月22日,地区级,澳门,澳门,3.0,,,21.0,10.0,,,,
11515,3月22日,省级,澳门,,3.0,,,21.0,10.0,,,,
11516,3月22日,地区级,北京,地区待确认,,2.0,,,400.0,8.0,,,
11517,3月22日,地区级,北京,境外输入,10.0,,,107.0,,,,,
11518,3月22日,省级,北京,,10.0,2.0,,522.0,400.0,8.0,,,
11519,3月22日,地区级,福建,境外输入,6.0,,,17.0,,,,,
11520,3月22日,省级,福建,,6.0,,,313.0,295.0,1.0,,,
11521,3月22日,地区级,甘肃,境外输入,2.0,1.0,,45.0,25.0,,,,
11522,3月22日,省级,甘肃,,2.0,1.0,,136.0,114.0,2.0,,,
11523,3月22日,地区级,广东,地区待确认,,3.0,,,,,,,
11524,3月22日,地区级,广东,境外输入,6.0,,,62.0,1.0,,,,
11525,3月22日,省级,广东,,6.0,3.0,,1413.0,1332.0,8.0,,,
11526,3月22日,省级,河北,,,,,319.0,310.0,6.0,,,
11527,3月22日,地区级,河南,境外输入,1.0,,,2.0,,,,,
11528,3月22日,省级,河南,,1.0,,,1274.0,1250.0,22.0,,,
11529,3月22日,省级,黑龙江,,,,,484.0,465.0,13.0,,,
11530,3月22日,地区级,湖北,鄂州,,4.0,,1394.0,1323.0,59.0,,,
11531,3月22日,地区级,湖北,十堰,,1.0,,672.0,664.0,8.0,,,
11532,3月22日,地区级,湖北,随州,,1.0,,1307.0,1253.0,45.0,,,
11533,3月22日,地区级,湖北,武汉,,434.0,9.0,50005.0,42788.0,2517.0,,,
11534,3月22日,地区级,湖北,襄阳,,3.0,,1175.0,1134.0,39.0,,,
11535,3月22日,地区级,湖北,孝感,,3.0,,3518.0,3369.0,128.0,,,
11536,3月22日,地区级,湖北,宜昌,,1.0,,931.0,892.0,36.0,,,
